studyId	sampleId	label_1	label_2	label_3	llabel	s_type	n_reads	n_reads2	n_issues	foodId	description	L1	L4	L6	nature	process	spoilage	target1	target2	biosample	SRA_sample	geo_loc_country	geo_loc_continent	lat_lon	matchId	L2	L3
ST236	13947	SA13947	s.ERR11202976	SAMEA112867951_A01BQ	A01BQrnfd	Sample	30556	30556	1	A01BQ	Manzanilla olives, natural fermentation 1-208	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867951	SAMEA112867951	Spain	Europe	NA	13947	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13948	SA13948	s.ERR11202978	SAMEA112867952_A01BQ	A01BQrnfd	Sample	16779	16779	1	A01BQ	Manzanilla olives, natural fermentation 2-15	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867952	SAMEA112867952	Spain	Europe	NA	13948	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13949	SA13949	s.ERR11202979	SAMEA112867954_A01BQ	A01BQrnfd	Sample	23058	23058	1	A01BQ	Manzanilla olives, natural fermentation 2-208	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867954	SAMEA112867954	Spain	Europe	NA	13949	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13950	SA13950	s.ERR11202980	SAMEA112867953_A01BQ	A01BQrnfd	Sample	27364	27364	1	A01BQ	Manzanilla olives, natural fermentation 2-60	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867953	SAMEA112867953	Spain	Europe	NA	13950	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13951	SA13951	s.ERR11202981	SAMEA112867955_A01BQ	A01BQrnfd	Sample	15298	15298	1	A01BQ	Manzanilla olives, natural fermentation 3-15	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867955	SAMEA112867955	Spain	Europe	NA	13951	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13952	SA13952	s.ERR11202982	SAMEA112867957_A01BQ	A01BQrnfd	Sample	26184	26184	1	A01BQ	Manzanilla olives, natural fermentation 3-208	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867957	SAMEA112867957	Spain	Europe	NA	13952	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13953	SA13953	s.ERR11202983	SAMEA112867956_A01BQ	A01BQrnfd	Sample	17375	17375	1	A01BQ	Manzanilla olives, natural fermentation 3-60	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867956	SAMEA112867956	Spain	Europe	NA	13953	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13954	SA13954	s.ERR11202984	SAMEA112867941_A01BQ	A01BQrnfd	Sample	31200	31200	1	A01BQ	Manzanilla olives, Spanish style 1-30	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867941	SAMEA112867941	Spain	Europe	NA	13954	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13955	SA13955	s.ERR11202985	SAMEA112867940_A01BQ	A01BQrnfd	Sample	987	987	3	A01BQ	Manzanilla olives, Spanish style 1-7	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867940	SAMEA112867940	Spain	Europe	NA	13955	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13956	SA13956	s.ERR11202986	SAMEA112867942_A01BQ	A01BQrnfd	Sample	8721	8721	1	A01BQ	Manzanilla olives, Spanish style 1-90	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867942	SAMEA112867942	Spain	Europe	NA	13956	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13957	SA13957	s.ERR11202987	SAMEA112867944_A01BQ	A01BQrnfd	Sample	7662	7662	1	A01BQ	Manzanilla olives, Spanish style 2-30	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867944	SAMEA112867944	Spain	Europe	NA	13957	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13958	SA13958	s.ERR11202988	SAMEA112867943_A01BQ	A01BQrnfd	Sample	2228	2228	2	A01BQ	Manzanilla olives, Spanish style 2-7	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867943	SAMEA112867943	Spain	Europe	NA	13958	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13959	SA13959	s.ERR11202989	SAMEA112867945_A01BQ	A01BQrnfd	Sample	7954	7954	1	A01BQ	Manzanilla olives, Spanish style 2-90	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867945	SAMEA112867945	Spain	Europe	NA	13959	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13960	SA13960	s.ERR11202990	SAMEA112867947_A01BQ	A01BQrnfd	Sample	6496	6496	2	A01BQ	Manzanilla olives, Spanish style 3-30	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867947	SAMEA112867947	Spain	Europe	NA	13960	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13961	SA13961	s.ERR11202991	SAMEA112867946_A01BQ	A01BQrnfd	Sample	703	703	2	A01BQ	Manzanilla olives, Spanish style 3-7	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867946	SAMEA112867946	Spain	Europe	NA	13961	Processed fruit products	Other processed fruit products (excluding beverages)
ST236	13962	SA13962	s.ERR11202992	SAMEA112867948_A01BQ	A01BQrnfd	Sample	31112	31112	1	A01BQ	Manzanilla olives, Spanish style 3-90	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Raw	None	Fermented	ITS_DNA	ITS1	SAMEA112867948	SAMEA112867948	Spain	Europe	NA	13962	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13987	SA13987	s.ERR4554063	SAMEA7280763_A01BQ	A01BQinfd	Sample	20817	20817	0	A01BQ	Nyons fermented Olive fruit ITS_R1D482B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280763	SAMEA7280763	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13988	SA13988	s.ERR4554064	SAMEA7280764_A01BQ	A01BQinfd	Sample	11486	11486	0	A01BQ	Nyons fermented Olive fruit ITS_R1D482B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280764	SAMEA7280764	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13989	SA13989	s.ERR4554065	SAMEA7280765_A01BQ	A01BQinfd	Sample	26349	26349	0	A01BQ	Nyons fermented Olive fruit ITS_R1D482B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280765	SAMEA7280765	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13990	SA13990	s.ERR4554066	SAMEA7280766_A01BQ	A01BQinfd	Sample	24821	24821	0	A01BQ	Nyons fermented Olive fruit ITS_R1D482C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280766	SAMEA7280766	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13991	SA13991	s.ERR4554067	SAMEA7280767_A01BQ	A01BQinfd	Sample	21329	21329	0	A01BQ	Nyons fermented Olive fruit ITS_R1D482C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280767	SAMEA7280767	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13992	SA13992	s.ERR4554068	SAMEA7280768_A01BQ	A01BQinfd	Sample	15373	15373	1	A01BQ	Nyons fermented Olive fruit ITS_R1D482C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280768	SAMEA7280768	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13993	SA13993	s.ERR4554069	SAMEA7280769_A01BQ	A01BQfnfd	Environment	21030	21030	1	A01BQ	Nyons olive fermentation brine ITS_R1D482B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280769	SAMEA7280769	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13994	SA13994	s.ERR4554070	SAMEA7280770_A01BQ	A01BQfnfd	Environment	12905	12905	1	A01BQ	Nyons olive fermentation brine ITS_R1D482B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280770	SAMEA7280770	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13995	SA13995	s.ERR4554071	SAMEA7280771_A01BQ	A01BQfnfd	Environment	20509	20509	0	A01BQ	Nyons olive fermentation brine ITS_R1D482B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280771	SAMEA7280771	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13996	SA13996	s.ERR4554072	SAMEA7280772_A01BQ	A01BQfnfd	Environment	18298	18298	0	A01BQ	Nyons olive fermentation brine ITS_R1D482C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280772	SAMEA7280772	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13997	SA13997	s.ERR4554073	SAMEA7280773_A01BQ	A01BQfnfd	Environment	19807	19807	0	A01BQ	Nyons olive fermentation brine ITS_R1D482C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280773	SAMEA7280773	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13998	SA13998	s.ERR4554074	SAMEA7280774_A01BQ	A01BQfnfd	Environment	17913	17913	1	A01BQ	Nyons olive fermentation brine ITS_R1D482C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Final	None	Fermented	ITS_DNA	ITS2	SAMEA7280774	SAMEA7280774	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	13999	SA13999	s.ERR4554075	SAMEA7280775_A01BQ	A01BQinfd	Sample	18280	18280	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280775	SAMEA7280775	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14000	SA14000	s.ERR4554076	SAMEA7280776_A01BQ	A01BQinfd	Sample	18416	18416	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280776	SAMEA7280776	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14001	SA14001	s.ERR4554077	SAMEA7280777_A01BQ	A01BQinfd	Sample	14071	14071	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280777	SAMEA7280777	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14002	SA14002	s.ERR4554078	SAMEA7280778_A01BQ	A01BQinfd	Sample	20010	20010	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280778	SAMEA7280778	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14003	SA14003	s.ERR4554079	SAMEA7280779_A01BQ	A01BQinfd	Sample	16468	16468	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280779	SAMEA7280779	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14004	SA14004	s.ERR4554080	SAMEA7280780_A01BQ	A01BQinfd	Sample	20884	20884	0	A01BQ	Nyons fermented Olive fruit ITS_R1D267C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280780	SAMEA7280780	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14005	SA14005	s.ERR4554081	SAMEA7280781_A01BQ	A01BQinfd	Environment	21515	21515	0	A01BQ	Nyons olive fermentation brine ITS_R1D267B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280781	SAMEA7280781	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14006	SA14006	s.ERR4554082	SAMEA7280782_A01BQ	A01BQinfd	Environment	30770	30770	0	A01BQ	Nyons olive fermentation brine ITS_R1D267B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280782	SAMEA7280782	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14007	SA14007	s.ERR4554083	SAMEA7280783_A01BQ	A01BQinfd	Environment	20805	20805	0	A01BQ	Nyons olive fermentation brine ITS_R1D267B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280783	SAMEA7280783	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14008	SA14008	s.ERR4554084	SAMEA7280784_A01BQ	A01BQinfd	Environment	18785	18785	1	A01BQ	Nyons olive fermentation brine ITS_R1D267C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280784	SAMEA7280784	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14009	SA14009	s.ERR4554085	SAMEA7280785_A01BQ	A01BQinfd	Environment	18135	18135	1	A01BQ	Nyons olive fermentation brine ITS_R1D267C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280785	SAMEA7280785	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14010	SA14010	s.ERR4554086	SAMEA7280786_A01BQ	A01BQinfd	Environment	17242	17242	1	A01BQ	Nyons olive fermentation brine ITS_R1D267C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280786	SAMEA7280786	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14011	SA14011	s.ERR4554087	SAMEA7280787_A01BQ	A01BQinfd	Sample	26866	26866	0	A01BQ	Nyons fermented Olive fruit ITS_R1D183B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280787	SAMEA7280787	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14012	SA14012	s.ERR4554088	SAMEA7280788_A01BQ	A01BQinfd	Sample	19963	19963	1	A01BQ	Nyons fermented Olive fruit ITS_R1D183B2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280788	SAMEA7280788	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14013	SA14013	s.ERR4554089	SAMEA7280789_A01BQ	A01BQinfd	Sample	27861	27861	0	A01BQ	Nyons fermented Olive fruit ITS_R1D183B3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280789	SAMEA7280789	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14014	SA14014	s.ERR4554090	SAMEA7280790_A01BQ	A01BQinfd	Sample	41072	41072	0	A01BQ	Nyons fermented Olive fruit ITS_R1D183C1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280790	SAMEA7280790	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14015	SA14015	s.ERR4554091	SAMEA7280791_A01BQ	A01BQinfd	Sample	14972	14972	1	A01BQ	Nyons fermented Olive fruit ITS_R1D183C2_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280791	SAMEA7280791	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14016	SA14016	s.ERR4554092	SAMEA7280792_A01BQ	A01BQinfd	Sample	25145	25145	0	A01BQ	Nyons fermented Olive fruit ITS_R1D183C3_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280792	SAMEA7280792	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14017	SA14017	s.ERR4554093	SAMEA7280793_A01BQ	A01BQinfd	Environment	17340	17340	0	A01BQ	Nyons olive fermentation brine ITS_R1D183B1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280793	SAMEA7280793	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14018	SA14018	s.ERR4554094	SAMEA7280794_A01BQ	A01BQinfd	Environment	16882	16882	0	A01BQ	Nyons olive fermentation brine ITS_R1D183B2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280794	SAMEA7280794	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14019	SA14019	s.ERR4554095	SAMEA7280795_A01BQ	A01BQinfd	Environment	2667	2667	2	A01BQ	Nyons olive fermentation brine ITS_R1D183B3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280795	SAMEA7280795	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14020	SA14020	s.ERR4554096	SAMEA7280796_A01BQ	A01BQinfd	Environment	18039	18039	0	A01BQ	Nyons olive fermentation brine ITS_R1D183C1_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280796	SAMEA7280796	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14021	SA14021	s.ERR4554097	SAMEA7280797_A01BQ	A01BQinfd	Environment	17214	17214	0	A01BQ	Nyons olive fermentation brine ITS_R1D183C2_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280797	SAMEA7280797	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14022	SA14022	s.ERR4554098	SAMEA7280798_A01BQ	A01BQinfd	Environment	16749	16749	0	A01BQ	Nyons olive fermentation brine ITS_R1D183C3_S	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280798	SAMEA7280798	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
ST239	14023	SA14023	s.ERR4554099	SAMEA7280799_A01BQ	A01BQinfd	Sample	23243	23243	0	A01BQ	Nyons fermented Olive fruit ITS_R1D120B1_O	Fruit and fruit products	Fermented fruit products	Table olives ready for consumption	Intermediate	None	Fermented	ITS_DNA	ITS2	SAMEA7280799	SAMEA7280799	France	Europe	44?21'35.7N 5?07'48.8E	NA	Processed fruit products	Other processed fruit products (excluding beverages)
